MSG,3,1,1,AA56B4,1,2018/07/15,21:27:30.419,2018/07/15,21:27:30.451,,35475,,,41.28415,-105.65576,,,,,,0
MSG,3,1,1,A036FC,1,2018/07/15,21:27:30.450,2018/07/15,21:27:30.499,,28500,,,39.88458,-105.79577,,,,,,0
MSG,3,1,1,AA6E81,1,2018/07/15,21:27:30.466,2018/07/15,21:27:30.502,,35975,,,40.03846,-105.61987,,,,,,0
MSG,3,1,1,AD3435,1,2018/07/15,21:27:30.484,2018/07/15,21:27:30.506,,28950,,,40.28879,-106.06421,,,,,,0
MSG,3,1,1,A3414E,1,2018/07/15,21:27:30.497,2018/07/15,21:27:30.552,,9650,,,39.48875,-104.69320,,,,,,0
MSG,3,1,1,C080AC,1,2018/07/15,21:27:30.525,2018/07/15,21:27:30.558,,37000,,,40.37359,-105.13473,,,,,,0
MSG,1,1,1,AA6E81,1,2018/07/15,21:27:30.541,2018/07/15,21:27:30.561,UAL1991 ,,,,,,,,,,,0
MSG,5,1,1,A7D771,1,2018/07/15,21:27:30.575,2018/07/15,21:27:30.612,,38000,,,,,,,0,,0,
MSG,3,1,1,A1BDC6,1,2018/07/15,21:27:30.578,2018/07/15,21:27:30.612,,37000,,,39.58639,-105.37677,,,,,,0
MSG,3,1,1,A88429,1,2018/07/15,21:27:30.585,2018/07/15,21:27:30.614,,14700,,,40.07808,-105.00092,,,,,,0
MSG,3,1,1,ACBE37,1,2018/07/15,21:27:30.611,2018/07/15,21:27:30.662,,16650,,,40.36717,-105.50533,,,,,,0
MSG,3,1,1,AC7141,1,2018/07/15,21:27:30.637,2018/07/15,21:27:30.668,,8625,,,39.79774,-105.06894,,,,,,0
MSG,3,1,1,A2FBF1,1,2018/07/15,21:27:30.640,2018/07/15,21:27:30.669,,36000,,,40.28934,-105.85773,,,,,,0
MSG,5,1,1,A904B6,1,2018/07/15,21:27:30.661,2018/07/15,21:27:30.716,,30500,,,,,,,0,,0,
MSG,5,1,1,AD7634,1,2018/07/15,21:27:30.703,2018/07/15,21:27:30.725,,34975,,,,,,,0,,0,
MSG,3,1,1,A904B6,1,2018/07/15,21:27:30.714,2018/07/15,21:27:30.770,,30500,,,39.99801,-106.01919,,,,,,0
MSG,3,1,1,A94B4D,1,2018/07/15,21:27:30.725,2018/07/15,21:27:30.773,,12575,,,40.17905,-104.76363,,,,,,0
MSG,5,1,1,AC4D1A,1,2018/07/15,21:27:30.731,2018/07/15,21:27:30.774,,33000,,,,,,,0,,0,
MSG,3,1,1,A0A20C,1,2018/07/15,21:27:30.744,2018/07/15,21:27:30.777,,31100,,,40.20456,-106.20111,,,,,,0
MSG,3,1,1,34520E,1,2018/07/15,21:27:30.774,2018/07/15,21:27:30.826,,38000,,,39.43868,-105.30798,,,,,,0
MSG,3,1,1,AD8895,1,2018/07/15,21:27:30.803,2018/07/15,21:27:30.832,,37000,,,40.08742,-105.73230,,,,,,0
MSG,3,1,1,ADA54C,1,2018/07/15,21:27:30.842,2018/07/15,21:27:30.883,,40000,,,39.35619,-104.40497,,,,,,0
MSG,3,1,1,3C4AD9,1,2018/07/15,21:27:30.847,2018/07/15,21:27:30.884,,26975,,,40.55110,-106.41289,,,,,,0
MSG,3,1,1,A40CCE,1,2018/07/15,21:27:30.856,2018/07/15,21:27:30.886,,34050,,,40.67446,-105.01881,,,,,,0
MSG,3,1,1,AC4D1A,1,2018/07/15,21:27:30.857,2018/07/15,21:27:30.887,,33000,,,,,,,,,,0
MSG,3,1,1,AA56B4,1,2018/07/15,21:27:30.869,2018/07/15,21:27:30.889,,35450,,,41.28378,-105.65662,,,,,,0
MSG,3,1,1,A33272,1,2018/07/15,21:27:30.878,2018/07/15,21:27:30.934,,22800,,,40.60272,-104.43966,,,,,,0
MSG,3,1,1,A8CEBC,1,2018/07/15,21:27:30.882,2018/07/15,21:27:30.935,,32000,,,39.70561,-105.10608,,,,,,0
MSG,5,1,1,ADA54C,1,2018/07/15,21:27:30.884,2018/07/15,21:27:30.935,,40000,,,,,,,0,,0,
MSG,3,1,1,A855BA,1,2018/07/15,21:27:30.901,2018/07/15,21:27:30.939,,10625,,,39.54333,-104.93292,,,,,,0
MSG,5,1,1,A63836,1,2018/07/15,21:27:30.927,2018/07/15,21:27:30.944,,24350,,,,,,,0,,0,
MSG,3,1,1,A036FC,1,2018/07/15,21:27:30.950,2018/07/15,21:27:30.992,,28500,,,39.88477,-105.79679,,,,,,0
MSG,5,1,1,A36DAC,1,2018/07/15,21:27:30.955,2018/07/15,21:27:30.993,,41000,,,,,,,0,,0,
MSG,1,1,1,A94B4D,1,2018/07/15,21:27:30.961,2018/07/15,21:27:30.995,UAL948  ,,,,,,,,,,,0
MSG,3,1,1,A88429,1,2018/07/15,21:27:30.985,2018/07/15,21:27:31.000,,14700,,,40.07748,-105.00000,,,,,,0
MSG,3,1,1,AA6E81,1,2018/07/15,21:27:30.986,2018/07/15,21:27:31.043,,36000,,,40.03835,-105.62128,,,,,,0
MSG,5,1,1,A36DAC,1,2018/07/15,21:27:30.994,2018/07/15,21:27:31.045,,41000,,,,,,,0,,0,
MSG,5,1,1,AAA6AE,1,2018/07/15,21:27:31.015,2018/07/15,21:27:31.049,,8650,,,,,,,0,,0,
MSG,3,1,1,AD3435,1,2018/07/15,21:27:31.027,2018/07/15,21:27:31.051,,28925,,,40.28897,-106.06262,,,,,,0
MSG,3,1,1,A2FBF1,1,2018/07/15,21:27:31.040,2018/07/15,21:27:31.054,,36000,,,40.28920,-105.85876,,,,,,0
MSG,3,1,1,C080AC,1,2018/07/15,21:27:31.095,2018/07/15,21:27:31.109,,37000,,,40.37396,-105.13367,,,,,,0
MSG,3,1,1,A1BDC6,1,2018/07/15,21:27:31.107,2018/07/15,21:27:31.155,,37000,,,39.58639,-105.37561,,,,,,0
MSG,3,1,1,AC7141,1,2018/07/15,21:27:31.125,2018/07/15,21:27:31.159,,8625,,,39.79728,-105.06885,,,,,,0
MSG,5,1,1,34520E,1,2018/07/15,21:27:31.126,2018/07/15,21:27:31.159,,38000,,,,,,,0,,0,
MSG,3,1,1,A0A20C,1,2018/07/15,21:27:31.152,2018/07/15,21:27:31.207,,31100,,,40.20470,-106.20160,,,,,,0
MSG,3,1,1,ACBE37,1,2018/07/15,21:27:31.166,2018/07/15,21:27:31.210,,16650,,,40.36702,-105.50421,,,,,,0
MSG,5,1,1,34520E,1,2018/07/15,21:27:31.186,2018/07/15,21:27:31.214,,38000,,,,,,,0,,0,
MSG,3,1,1,A904B6,1,2018/07/15,21:27:31.215,2018/07/15,21:27:31.264,,30525,,,39.99838,-106.01758,,,,,,0
MSG,5,1,1,A855BA,1,2018/07/15,21:27:31.234,2018/07/15,21:27:31.268,,10625,,,,,,,0,,0,
MSG,5,1,1,A855BA,1,2018/07/15,21:27:31.235,2018/07/15,21:27:31.268,,10625,,,,,,,0,,0,
MSG,5,1,1,A855BA,1,2018/07/15,21:27:31.236,2018/07/15,21:27:31.268,,10625,,,,,,,0,,0,
MSG,5,1,1,A855BA,1,2018/07/15,21:27:31.237,2018/07/15,21:27:31.268,,10625,,,,,,,0,,0,
MSG,5,1,1,A855BA,1,2018/07/15,21:27:31.238,2018/07/15,21:27:31.268,,10625,,,,,,,0,,0,
MSG,5,1,1,A855BA,1,2018/07/15,21:27:31.244,2018/07/15,21:27:31.270,,10625,,,,,,,0,,0,
MSG,5,1,1,A855BA,1,2018/07/15,21:27:31.246,2018/07/15,21:27:31.270,,10625,,,,,,,0,,0,
MSG,5,1,1,A855BA,1,2018/07/15,21:27:31.247,2018/07/15,21:27:31.271,,10625,,,,,,,0,,0,
MSG,5,1,1,A855BA,1,2018/07/15,21:27:31.248,2018/07/15,21:27:31.271,,10625,,,,,,,0,,0,
MSG,5,1,1,A855BA,1,2018/07/15,21:27:31.248,2018/07/15,21:27:31.271,,10625,,,,,,,0,,0,
MSG,5,1,1,A855BA,1,2018/07/15,21:27:31.249,2018/07/15,21:27:31.271,,10625,,,,,,,0,,0,
MSG,5,1,1,A855BA,1,2018/07/15,21:27:31.260,2018/07/15,21:27:31.316,,10625,,,,,,,0,,0,
MSG,5,1,1,A855BA,1,2018/07/15,21:27:31.276,2018/07/15,21:27:31.319,,10625,,,,,,,0,,0,
MSG,3,1,1,A63881,1,2018/07/15,21:27:31.292,2018/07/15,21:27:31.323,,47000,,,39.75044,-105.31519,,,,,,0
MSG,3,1,1,AD8895,1,2018/07/15,21:27:31.298,2018/07/15,21:27:31.324,,37000,,,40.08781,-105.73092,,,,,,0
MSG,3,1,1,A94B4D,1,2018/07/15,21:27:31.300,2018/07/15,21:27:31.324,,12600,,,40.17984,-104.76373,,,,,,0
MSG,3,1,1,A8CEBC,1,2018/07/15,21:27:31.303,2018/07/15,21:27:31.325,,32000,,,39.70608,-105.10614,,,,,,0
MSG,3,1,1,A855BA,1,2018/07/15,21:27:31.329,2018/07/15,21:27:31.374,,10625,,,39.54305,-104.93280,,,,,,0
MSG,3,1,1,34520E,1,2018/07/15,21:27:31.333,2018/07/15,21:27:31.375,,38000,,,39.43840,-105.30927,,,,,,0
MSG,3,1,1,A40CCE,1,2018/07/15,21:27:31.376,2018/07/15,21:27:31.427,,34050,,,40.67488,-105.01887,,,,,,0
MSG,3,1,1,A036FC,1,2018/07/15,21:27:31.390,2018/07/15,21:27:31.430,,28525,,,39.88490,-105.79756,,,,,,0
MSG,3,1,1,AA56B4,1,2018/07/15,21:27:31.433,2018/07/15,21:27:31.482,,35450,,,41.28319,-105.65796,,,,,,0
MSG,3,1,1,AA6E81,1,2018/07/15,21:27:31.456,2018/07/15,21:27:31.486,,35975,,,40.03821,-105.62268,,,,,,0
MSG,5,1,1,3C4AD9,1,2018/07/15,21:27:31.456,2018/07/15,21:27:31.486,,26975,,,,,,,0,,0,
MSG,5,1,1,AC4D1A,1,2018/07/15,21:27:31.458,2018/07/15,21:27:31.487,,33000,,,,,,,0,,0,
MSG,5,1,1,A7D771,1,2018/07/15,21:27:31.469,2018/07/15,21:27:31.489,,38000,,,,,,,0,,0,
MSG,5,1,1,A36DAC,1,2018/07/15,21:27:31.469,2018/07/15,21:27:31.489,,41000,,,,,,,0,,0,
MSG,1,1,1,A036FC,1,2018/07/15,21:27:31.480,2018/07/15,21:27:31.535,N1127P  ,,,,,,,,,,,0
MSG,5,1,1,34520E,1,2018/07/15,21:27:31.481,2018/07/15,21:27:31.535,,38000,,,,,,,0,,0,
MSG,5,1,1,A8CEBC,1,2018/07/15,21:27:31.481,2018/07/15,21:27:31.535,,32000,,,,,,,0,,0,
MSG,5,1,1,A904B6,1,2018/07/15,21:27:31.482,2018/07/15,21:27:31.535,,30525,,,,,,,0,,0,
MSG,5,1,1,AC7141,1,2018/07/15,21:27:31.489,2018/07/15,21:27:31.537,,8625,,,,,,,0,,0,
MSG,3,1,1,A99A52,1,2018/07/15,21:27:31.494,2018/07/15,21:27:31.538,,21350,,,39.16817,-105.71216,,,,,,0
MSG,5,1,1,AD7634,1,2018/07/15,21:27:31.497,2018/07/15,21:27:31.539,,35000,,,,,,,0,,0,
MSG,5,1,1,A94B4D,1,2018/07/15,21:27:31.513,2018/07/15,21:27:31.542,,12600,,,,,,,0,,0,
MSG,5,1,1,A94B4D,1,2018/07/15,21:27:31.515,2018/07/15,21:27:31.542,,12600,,,,,,,0,,0,
