MSG,5,1,1,AAA1BB,1,2018/07/15,20:50:51.496,2018/07/15,20:50:51.547,,12425,,,,,,,0,,0,
MSG,5,1,1,A752B3,1,2018/07/15,20:50:51.541,2018/07/15,20:50:51.558,,45000,,,,,,,0,,0,
MSG,3,1,1,AA8647,1,2018/07/15,20:50:51.646,2018/07/15,20:50:51.665,,11600,,,40.34920,-104.97106,,,,,,0
MSG,3,1,1,A98219,1,2018/07/15,20:50:51.654,2018/07/15,20:50:51.710,,37000,,,40.36326,-105.36138,,,,,,0
MSG,3,1,1,A752B3,1,2018/07/15,20:50:51.658,2018/07/15,20:50:51.711,,45000,,,38.94411,-105.18734,,,,,,0
MSG,3,1,1,AD116C,1,2018/07/15,20:50:51.663,2018/07/15,20:50:51.712,,19250,,,40.41637,-105.17596,,,,,,0
MSG,3,1,1,AA6BA6,1,2018/07/15,20:50:51.704,2018/07/15,20:50:51.721,,39000,,,41.78585,-105.78473,,,,,,0
MSG,1,1,1,A8C6DD,1,2018/07/15,20:50:51.713,2018/07/15,20:50:51.765,XSR645  ,,,,,,,,,,,0
MSG,3,1,1,A8C6DD,1,2018/07/15,20:50:51.715,2018/07/15,20:50:51.766,,24375,,,39.86581,-105.65940,,,,,,0
MSG,3,1,1,AA9AD9,1,2018/07/15,20:50:51.722,2018/07/15,20:50:51.767,,16825,,,40.36391,-104.80327,,,,,,0
MSG,3,1,1,A9727E,1,2018/07/15,20:50:51.728,2018/07/15,20:50:51.769,,18375,,,39.88037,-104.86133,,,,,,0
MSG,3,1,1,A6EC95,1,2018/07/15,20:50:51.732,2018/07/15,20:50:51.770,,43000,,,39.62824,-104.54956,,,,,,0
MSG,3,1,1,ABEFDD,1,2018/07/15,20:50:51.740,2018/07/15,20:50:51.772,,36000,,,40.96692,-104.76099,,,,,,0
MSG,3,1,1,A90F92,1,2018/07/15,20:50:51.742,2018/07/15,20:50:51.772,,33000,,,39.98218,-105.98181,,,,,,0
MSG,3,1,1,A31F5F,1,2018/07/15,20:50:51.752,2018/07/15,20:50:51.775,,29200,,,40.02585,-105.38136,,,,,,0
MSG,5,1,1,A3FCFB,1,2018/07/15,20:50:51.755,2018/07/15,20:50:51.776,,29475,,,,,,,0,,0,
MSG,1,1,1,A98219,1,2018/07/15,20:50:51.794,2018/07/15,20:50:51.826,DAL2319 ,,,,,,,,,,,0
MSG,3,1,1,A3FCFB,1,2018/07/15,20:50:51.799,2018/07/15,20:50:51.827,,29475,,,39.65352,-106.22296,,,,,,0
MSG,3,1,1,AB4B34,1,2018/07/15,20:50:51.800,2018/07/15,20:50:51.828,,36000,,,40.31300,-106.41736,,,,,,0
MSG,3,1,1,A187BA,1,2018/07/15,20:50:51.811,2018/07/15,20:50:51.830,,34000,,,,,,,,,,0
MSG,5,1,1,A8C6DD,1,2018/07/15,20:50:51.844,2018/07/15,20:50:51.880,,24375,,,,,,,0,,0,
MSG,5,1,1,A8C6DD,1,2018/07/15,20:50:51.845,2018/07/15,20:50:51.880,,24375,,,,,,,0,,0,
MSG,5,1,1,A99824,1,2018/07/15,20:50:51.858,2018/07/15,20:50:51.883,,47000,,,,,,,0,,0,
MSG,3,1,1,A494E9,1,2018/07/15,20:50:51.869,2018/07/15,20:50:51.885,,20625,,,39.25401,-105.59067,,,,,,0
MSG,5,1,1,A494E9,1,2018/07/15,20:50:51.881,2018/07/15,20:50:51.930,,20625,,,,,,,0,,0,
MSG,5,1,1,A33D97,1,2018/07/15,20:50:51.885,2018/07/15,20:50:51.931,,35025,,,,,,,0,,0,
MSG,5,1,1,A31F5F,1,2018/07/15,20:50:51.900,2018/07/15,20:50:51.935,,29200,,,,,,,0,,0,
MSG,3,1,1,AAA1BB,1,2018/07/15,20:50:51.920,2018/07/15,20:50:51.940,,12400,,,39.42137,-104.90649,,,,,,0
MSG,3,1,1,C023C7,1,2018/07/15,20:50:51.969,2018/07/15,20:50:51.992,,39000,,,40.61264,-105.59796,,,,,,0
MSG,3,1,1,ABB995,1,2018/07/15,20:50:52.013,2018/07/15,20:50:52.045,,36000,,,39.27104,-104.92678,,,,,,0
MSG,3,1,1,A384F2,1,2018/07/15,20:50:52.148,2018/07/15,20:50:52.202,,35000,,,38.95054,-105.86163,,,,,,0
MSG,3,1,1,A32437,1,2018/07/15,20:50:52.197,2018/07/15,20:50:52.214,,23000,,,40.74815,-104.74546,,,,,,0
MSG,3,1,1,AD116C,1,2018/07/15,20:50:52.212,2018/07/15,20:50:52.258,,19250,,,40.41549,-105.17524,,,,,,0
MSG,3,1,1,A8C6DD,1,2018/07/15,20:50:52.215,2018/07/15,20:50:52.259,,24375,,,39.86603,-105.66052,,,,,,
MSG,3,1,1,A187BA,1,2018/07/15,20:50:52.220,2018/07/15,20:50:52.260,,34000,,,39.93619,-107.02587,,,,,,0
MSG,3,1,1,AA6BA6,1,2018/07/15,20:50:52.224,2018/07/15,20:50:52.261,,39000,,,41.78599,-105.78358,,,,,,0
MSG,3,1,1,A9727E,1,2018/07/15,20:50:52.232,2018/07/15,20:50:52.263,,18400,,,39.88115,-104.86116,,,,,,0
MSG,3,1,1,AB4B34,1,2018/07/15,20:50:52.260,2018/07/15,20:50:52.312,,36000,,,40.31279,-106.41851,,,,,,0
MSG,3,1,1,A494E9,1,2018/07/15,20:50:52.275,2018/07/15,20:50:52.315,,20625,,,39.25461,-105.59020,,,,,,0
MSG,5,1,1,ABB995,1,2018/07/15,20:50:52.276,2018/07/15,20:50:52.316,,36000,,,,,,,0,,0,
MSG,3,1,1,A6EC95,1,2018/07/15,20:50:52.276,2018/07/15,20:50:52.316,,43000,,,39.62750,-104.54865,,,,,,0
MSG,3,1,1,A90F92,1,2018/07/15,20:50:52.292,2018/07/15,20:50:52.320,,33000,,,39.98283,-105.98030,,,,,,0
MSG,3,1,1,AA6F46,1,2018/07/15,20:50:52.297,2018/07/15,20:50:52.321,,14550,,,40.19073,-104.76453,,,,,,0
MSG,3,1,1,ABEFDD,1,2018/07/15,20:50:52.310,2018/07/15,20:50:52.366,,36000,,,40.96639,-104.76238,,,,,,0
MSG,3,1,1,AC754B,1,2018/07/15,20:50:52.333,2018/07/15,20:50:52.371,,36975,,,38.66904,-104.86002,,,,,,0
MSG,3,1,1,A3FCFB,1,2018/07/15,20:50:52.338,2018/07/15,20:50:52.373,,29475,,,39.65355,-106.22239,,,,,,0
MSG,5,1,1,A98219,1,2018/07/15,20:50:52.385,2018/07/15,20:50:52.424,,37000,,,,,,,0,,0,
MSG,5,1,1,AD5C37,1,2018/07/15,20:50:52.399,2018/07/15,20:50:52.428,,45025,,,,,,,0,,0,
MSG,5,1,1,A8C6DD,1,2018/07/15,20:50:52.411,2018/07/15,20:50:52.430,,24375,,,,,,,0,,0,
MSG,5,1,1,A8C6DD,1,2018/07/15,20:50:52.413,2018/07/15,20:50:52.430,,24375,,,,,,,0,,0,
MSG,3,1,1,AAA1BB,1,2018/07/15,20:50:52.429,2018/07/15,20:50:52.478,,12400,,,39.42146,-104.90558,,,,,,0
MSG,5,1,1,A90F92,1,2018/07/15,20:50:52.435,2018/07/15,20:50:52.479,,33000,,,,,,,0,,0,
MSG,5,1,1,A494E9,1,2018/07/15,20:50:52.447,2018/07/15,20:50:52.481,,20625,,,,,,,0,,0,
MSG,3,1,1,ABB995,1,2018/07/15,20:50:52.513,2018/07/15,20:50:52.537,,36000,,,39.27104,-104.92785,,,,,,0
MSG,5,1,1,A90F92,1,2018/07/15,20:50:52.514,2018/07/15,20:50:52.537,,33000,,,,,,,0,,0,
MSG,1,1,1,ABB995,1,2018/07/15,20:50:52.522,2018/07/15,20:50:52.539,SWA365  ,,,,,,,,,,,0
MSG,1,1,1,AD116C,1,2018/07/15,20:50:52.523,2018/07/15,20:50:52.539,545     ,,,,,,,,,,,0
MSG,5,1,1,A728EB,1,2018/07/15,20:50:52.524,2018/07/15,20:50:52.540,,39000,,,,,,,0,,0,
MSG,5,1,1,AD116C,1,2018/07/15,20:50:52.536,2018/07/15,20:50:52.585,,19225,,,,,,,0,,0,
MSG,5,1,1,A187BA,1,2018/07/15,20:50:52.552,2018/07/15,20:50:52.588,,34000,,,,,,,0,,0,
MSG,5,1,1,A728EB,1,2018/07/15,20:50:52.553,2018/07/15,20:50:52.589,,39000,,,,,,,0,,0,
MSG,5,1,1,A9046D,1,2018/07/15,20:50:52.554,2018/07/15,20:50:52.589,,10375,,,,,,,0,,0,
MSG,5,1,1,A9046D,1,2018/07/15,20:50:52.554,2018/07/15,20:50:52.589,,10375,,,,,,,0,,0,
MSG,5,1,1,C023C7,1,2018/07/15,20:50:52.561,2018/07/15,20:50:52.590,,39000,,,,,,,0,,0,
MSG,1,1,1,A6EC95,1,2018/07/15,20:50:52.564,2018/07/15,20:50:52.591,XOJ545  ,,,,,,,,,,,0
MSG,5,1,1,A9046D,1,2018/07/15,20:50:52.569,2018/07/15,20:50:52.592,,10375,,,,,,,0,,0,
MSG,5,1,1,A9727E,1,2018/07/15,20:50:52.569,2018/07/15,20:50:52.592,,18425,,,,,,,0,,0,
MSG,5,1,1,A9046D,1,2018/07/15,20:50:52.570,2018/07/15,20:50:52.592,,10375,,,,,,,0,,0,
MSG,5,1,1,A9046D,1,2018/07/15,20:50:52.570,2018/07/15,20:50:52.593,,10375,,,,,,,0,,0,
MSG,5,1,1,A9046D,1,2018/07/15,20:50:52.571,2018/07/15,20:50:52.593,,10375,,,,,,,0,,0,
MSG,5,1,1,A9046D,1,2018/07/15,20:50:52.572,2018/07/15,20:50:52.593,,10375,,,,,,,0,,0,
MSG,5,1,1,A9046D,1,2018/07/15,20:50:52.572,2018/07/15,20:50:52.593,,10375,,,,,,,0,,0,
